loss
11202.69162265625
14198.09791171875
13216.357755989584
17492.91361393229
19858.576756347655
20880.19660908203
19438.880539941405
18134.556871354165
20504.532791992187
25591.99632063802
18281.17795032552
22899.47886328125
2091.6243107259115
2027.7107541178386
2448.7796287618003
2544.872354467773
1994.9090800577799
2017.247974653117
1882.5809751586914
1832.6399431233724
1977.5510577148436
2466.703484387207
1944.70276300354
2319.301742903646
1859.9308410135905
2000.5802348917643
2336.6714037475585
1958.6355366861978
2257.348653515625
2302.7984998168945
2087.4040546346027
216.50347931696575
183.15396802469888
211.26972951405844
185.41851051330568
267.93820455118816
255.66406187210083
216.41297489700318
181.8187252685547
178.0765839281718
227.49510506426492
252.76569751942952
219.00461185353598
187.55638794809977
215.07550050379436
217.38142565104167
259.85909475657144
231.07465470784504
171.37114353434245
207.9336190979004
184.2015595855713
192.62897971343995
217.5202806640625
198.1430646158854
239.13487966543835
184.32364071629843
186.70889222666423
198.20812495193482
208.54886809590658
190.70898098246258
18.278665741284687
20.25164759159088
21.513098923651377
20.59590648355484
18.230084615866343
24.610518608093262
22.041458448664347
19.941441125392913
20.74846187515259
22.57632053899765
25.322861653900148
17.428369685999552
22.713892568333943
17.217875407918296
23.591420497957866
21.072988343111675
21.4951443634669
18.36609859965642
17.958919978141786
18.39562170708974
19.834237471326194
26.139764084561666
19.28642339661916
18.40492904733022
18.723564900843304
2.1817170041044553
2.190018003908793
2.5610953202446303
1.8053205279986064
1.9141771078983942
2.053479161866506
2.0576134433229765
2.286116355204582
2.5607273499846457
2.1915718495607375
1.988045107714335
2.3901780768911043
2.1060850815137226
1.9105045154134432
2.4387434350013732
